Date,DAY,MONTH,QUARTER,YEAR,Close,High,Low,Open,Volume
06-04-2023,Thursday,April,Q2,2023,33.93299866,34.04800034,33.26300049,33.93399811,46605000
10-04-2023,Monday,April,Q2,2023,33.89899826,33.98799896,33.33599854,33.52700043,26579000
11-04-2023,Tuesday,April,Q2,2023,33.82099915,34.7140007,33.76399994,34.34500122,40448000
12-04-2023,Wednesday,April,Q2,2023,33.10300064,34.27999878,33.00400162,34.08100128,39654000
13-04-2023,Thursday,April,Q2,2023,34.61899948,34.64300156,33.875,33.99900055,74064000
14-04-2023,Friday,April,Q2,2023,33.86299896,34.48500061,33.64099884,34.29399872,53505000
17-04-2023,Monday,April,Q2,2023,33.27199936,33.8390007,32.75,33.79999924,61360000
18-04-2023,Tuesday,April,Q2,2023,33.36999893,33.71900177,33.04999924,33.5,179445000
19-04-2023,Wednesday,April,Q2,2023,32.31200027,32.57500076,31.61000061,32.42100143,221283000
20-04-2023,Thursday,April,Q2,2023,32.53499985,33.14300156,31.83300018,32.03900146,99478000
21-04-2023,Friday,April,Q2,2023,32.79800034,32.82899857,31.95000076,32.29999924,63480000
24-04-2023,Monday,April,Q2,2023,32.90200043,33.4659996,32.67499924,33.02000046,55866000
25-04-2023,Tuesday,April,Q2,2023,32.25500107,32.86600113,32.11000061,32.84999847,54266000
26-04-2023,Wednesday,April,Q2,2023,32.11500168,32.59000015,32.04700089,32.13600159,46232000
27-04-2023,Thursday,April,Q2,2023,32.58499908,32.74499893,31.74399948,32.43000031,56188000
28-04-2023,Friday,April,Q2,2023,32.99300003,33.08100128,32.40000153,32.52399826,42284000
01-05-2023,Monday,May,Q2,2023,32.41199875,33.1230011,31.80900002,32.94400024,53415000
02-05-2023,Tuesday,May,Q2,2023,31.75499916,32.60699844,31.56200027,32.5,43186000
03-05-2023,Wednesday,May,Q2,2023,31.93000031,32.4620018,31.58499908,31.75499916,50641000
04-05-2023,Thursday,May,Q2,2023,32.07799911,32.36100006,31.79500008,31.90099907,38797000
05-05-2023,Friday,May,Q2,2023,32.27600098,32.41500092,31.94400024,32.36100006,39906000
08-05-2023,Monday,May,Q2,2023,33.12099838,33.25600052,32.20299911,32.29899979,54886000
09-05-2023,Tuesday,May,Q2,2023,33.2140007,33.63199997,32.97399902,33.06700134,55449000
10-05-2023,Wednesday,May,Q2,2023,33.54199982,33.71099854,32.95100021,33.52099991,42899000
11-05-2023,Thursday,May,Q2,2023,34.47600174,34.54700089,33.18399811,33.4980011,80335000
12-05-2023,Friday,May,Q2,2023,33.98899841,34.81700134,33.73600006,34.47600174,60824000
15-05-2023,Monday,May,Q2,2023,33.5890007,34.18999863,33.55400085,34.06200027,36530000
16-05-2023,Tuesday,May,Q2,2023,33.375,33.51699829,33.19100189,33.40000153,33322000
17-05-2023,Wednesday,May,Q2,2023,33.99599838,34.13800049,32.9620018,33.17599869,39588000
18-05-2023,Thursday,May,Q2,2023,37.12900162,37.5870018,34.63700104,34.72499847,209252000
19-05-2023,Friday,May,Q2,2023,36.5359993,36.99900055,36.38100052,36.98600006,78597000
22-05-2023,Monday,May,Q2,2023,36.30099869,37.20100021,36.25,36.5359993,54064000
23-05-2023,Tuesday,May,Q2,2023,35.59899902,36.41699982,35.43099976,36.02399826,68661000
24-05-2023,Wednesday,May,Q2,2023,36.48500061,36.71500015,35.6629982,35.69300079,79733000
25-05-2023,Thursday,May,Q2,2023,35.90000153,36.74499893,35.74200058,35.96099854,62631000
26-05-2023,Friday,May,Q2,2023,37.88800049,38.37599945,35.59999847,36.11000061,93604000
30-05-2023,Tuesday,May,Q2,2023,39.29800034,40.51100159,38.57899857,39.7480011,108650000
31-05-2023,Wednesday,May,Q2,2023,39.52299881,39.62599945,38.89099884,39.18899918,69880000
01-06-2023,Thursday,June,Q2,2023,40.31299973,40.7519989,39.30799866,39.74100113,71601000
02-06-2023,Friday,June,Q2,2023,40.04700089,40.65800095,39.59000015,40.28900146,59024000
05-06-2023,Monday,June,Q2,2023,40.35400009,41.38600159,40.01499939,40.04700089,72474000
06-06-2023,Tuesday,June,Q2,2023,39.92900085,40.51200104,39.69300079,40.5,49915000
07-06-2023,Wednesday,June,Q2,2023,39.97700119,41.89500046,39.92300034,41.04299927,119324000
08-06-2023,Thursday,June,Q2,2023,40.93700027,40.95399857,39.63399887,39.97700119,59911000
09-06-2023,Friday,June,Q2,2023,42.0019989,42.59000015,41.47600174,42.45000076,123630000
12-06-2023,Monday,June,Q2,2023,42.39699936,42.47000122,41.6570015,41.88299942,59595000
13-06-2023,Tuesday,June,Q2,2023,43.57300186,43.72700119,42.84000015,43.00099945,78205000
14-06-2023,Wednesday,June,Q2,2023,44.08599854,44.73300171,43.34999847,43.49900055,84131000
15-06-2023,Thursday,June,Q2,2023,44.52700043,44.86500168,43.95000076,44.40999985,70999000
16-06-2023,Friday,June,Q2,2023,43.19599915,44.75099945,43.09000015,44.61500168,87537000
20-06-2023,Tuesday,June,Q2,2023,43.47000122,44,43,43.01800156,47560000
21-06-2023,Wednesday,June,Q2,2023,42.44499969,43.45500183,42.25400162,43.26499939,51464000
22-06-2023,Thursday,June,Q2,2023,42.2480011,42.47100067,41.86800003,42.29299927,48695000
23-06-2023,Friday,June,Q2,2023,42.40200043,42.58200073,41.77299881,41.85900116,82986000
26-06-2023,Monday,June,Q2,2023,41.59400177,43.09600067,41.49000168,42.24399948,46400000
27-06-2023,Tuesday,June,Q2,2023,41.70800018,42.08800125,41.15000153,41.73899841,48181000
28-06-2023,Wednesday,June,Q2,2023,42.98400116,43.72900009,42.28900146,42.31000137,88113000
29-06-2023,Thursday,June,Q2,2023,42.82400131,43.78499985,42.61500168,43.43299866,49323000
30-06-2023,Friday,June,Q2,2023,44.04899979,44.41199875,43.11000061,43.11000061,73464000
03-07-2023,Monday,July,Q3,2023,44.14400101,44.15499878,43.16199875,43.97600174,37332000
05-07-2023,Wednesday,July,Q3,2023,44.59000015,45.09700012,43.9620018,44.49100113,68695000
06-07-2023,Thursday,July,Q3,2023,43.88399887,44.27999878,43.0719986,44,49388000
07-07-2023,Friday,July,Q3,2023,43.81000137,44.23300171,43.58399963,43.86000061,41651000
10-07-2023,Monday,July,Q3,2023,44.17100143,44.44100189,43.68199921,43.85200119,42517000
11-07-2023,Tuesday,July,Q3,2023,44.02099991,44.08000183,43.10400009,43.86500168,45692000
12-07-2023,Wednesday,July,Q3,2023,44.40499878,44.54100037,43.77500153,44.45500183,57317000
13-07-2023,Thursday,July,Q3,2023,45.0379982,45.16699982,44.11800003,44.70000076,61575000
14-07-2023,Friday,July,Q3,2023,44.19100189,45.64799881,43.97000122,45.27899933,71959000
17-07-2023,Monday,July,Q3,2023,45.00500107,45.66799927,44.51100159,44.55699921,68917000
18-07-2023,Tuesday,July,Q3,2023,47.47999954,47.81499863,44.87799835,45.09999847,130418000
19-07-2023,Wednesday,July,Q3,2023,47.75899887,48.5,47,47.68600082,209965000
20-07-2023,Thursday,July,Q3,2023,43.74200058,44.84999847,43.20000076,44.70000076,239897000
21-07-2023,Friday,July,Q3,2023,42.75,43.82400131,42.31900024,43.73699951,173400000
24-07-2023,Monday,July,Q3,2023,42.8370018,42.86399841,41.91899872,42.5,82644000
25-07-2023,Tuesday,July,Q3,2023,42.77000046,43.08800125,42.61299896,42.7179985,48598000
26-07-2023,Wednesday,July,Q3,2023,42.26699829,42.52600098,41.55899811,42.41999817,60092000
27-07-2023,Thursday,July,Q3,2023,41.31700134,42.7519989,41.18799973,42.68999863,65945000
28-07-2023,Friday,July,Q3,2023,42.57799911,42.74700165,41.37599945,41.55599976,64242000
31-07-2023,Monday,July,Q3,2023,43.89699936,43.9129982,42.63000107,42.65100098,65876000
01-08-2023,Tuesday,August,Q3,2023,43.86199951,44.52500153,43.13999939,43.73699951,57115000
02-08-2023,Wednesday,August,Q3,2023,42.97000122,43.55599976,42.65599823,43.52299881,49122000
03-08-2023,Thursday,August,Q3,2023,43.09999847,44.19300079,42.71900177,42.77999878,62439000
04-08-2023,Friday,August,Q3,2023,43.15999985,43.65000153,42.6269989,43.30599976,54418000
07-08-2023,Monday,August,Q3,2023,44.07600021,44.11100006,42.89099884,43.64599991,47813000
08-08-2023,Tuesday,August,Q3,2023,43.83000183,44.35699844,43.50999832,44.0359993,37672000
09-08-2023,Wednesday,August,Q3,2023,42.88999939,44.06200027,42.75899887,43.97399902,38466000
10-08-2023,Thursday,August,Q3,2023,42.9980011,43.81200027,42.86899948,43.11199951,54676000
11-08-2023,Friday,August,Q3,2023,42.16600037,43.06299973,42.13299942,42.89799881,39279000
14-08-2023,Monday,August,Q3,2023,42.77799988,42.88499832,41.87799835,42.19900131,39660000
15-08-2023,Tuesday,August,Q3,2023,42.36999893,42.91199875,42.10400009,42.44100189,33680000
16-08-2023,Wednesday,August,Q3,2023,41.54499817,42.45100021,41.52500153,42.3730011,39670000
17-08-2023,Thursday,August,Q3,2023,40.29999924,41.52399826,40.15800095,41.5,60315000
18-08-2023,Friday,August,Q3,2023,40.45299911,40.65200043,39.81499863,39.93299866,43122000
21-08-2023,Monday,August,Q3,2023,40.82899857,40.96099854,39.95000076,40.22299957,38616000
22-08-2023,Tuesday,August,Q3,2023,41.31700134,41.57400131,40.74000168,40.90000153,35997000
23-08-2023,Wednesday,August,Q3,2023,42.75500107,43.70199966,41.77099991,41.84000015,81747000
24-08-2023,Thursday,August,Q3,2023,40.69300079,42.75899887,40.61700058,42.54100037,56878000
25-08-2023,Friday,August,Q3,2023,41.60300064,41.92499924,40.75600052,41.20000076,53909000
28-08-2023,Monday,August,Q3,2023,41.80599976,41.98300171,41.32699966,41.80400085,29286000
29-08-2023,Tuesday,August,Q3,2023,42.99900055,43.21699905,41.45000076,41.59999847,44867000
30-08-2023,Wednesday,August,Q3,2023,43.46699905,43.81600189,42.83499908,43.08499908,36254000
31-08-2023,Thursday,August,Q3,2023,43.36800003,43.71500015,43.1230011,43.1230011,38030000
01-09-2023,Friday,September,Q3,2023,43.98799896,44.54999924,43.5929985,43.77299881,47934000
05-09-2023,Tuesday,September,Q3,2023,44.86800003,45.34500122,43.79999924,43.8390007,61559000
06-09-2023,Wednesday,September,Q3,2023,44.57600021,45.13899994,44.04899979,44.86100006,38623000
07-09-2023,Thursday,September,Q3,2023,44.31399918,44.45999908,43.66999817,44.11500168,29227000
08-09-2023,Friday,September,Q3,2023,44.27999878,44.68099976,43.88499832,44.35599899,26975000
11-09-2023,Monday,September,Q3,2023,44.5359993,44.98899841,44.27500153,44.30699921,29138000
12-09-2023,Tuesday,September,Q3,2023,43.46900177,44.54399872,43.41199875,44.28499985,31240000
13-09-2023,Wednesday,September,Q3,2023,41.22399902,43.84000015,41.06900024,43.54999924,118430000
14-09-2023,Thursday,September,Q3,2023,40.04899979,41.13899994,40,41.04000092,107090000
15-09-2023,Friday,September,Q3,2023,39.69400024,40.47000122,39.50299835,40.09999847,91167000
18-09-2023,Monday,September,Q3,2023,39.43999863,39.9469986,39.25999832,39.54999924,47047000
19-09-2023,Tuesday,September,Q3,2023,39.61999893,39.82300186,39.02500153,39.2840004,40768000
20-09-2023,Wednesday,September,Q3,2023,38.63000107,39.79899979,38.61199951,39.70500183,38666000
21-09-2023,Thursday,September,Q3,2023,38.41500092,39.59000015,38.34199905,38.65000153,55479000
22-09-2023,Friday,September,Q3,2023,37.98099899,38.68799973,37.83599854,38.5,36928000
25-09-2023,Monday,September,Q3,2023,38.47999954,38.66199875,38.08100128,38.29000092,37573000
26-09-2023,Tuesday,September,Q3,2023,37.92499924,38.45600128,37.73600006,38.2879982,40894000
27-09-2023,Wednesday,September,Q3,2023,37.75899887,38.42200089,37.625,38.24000168,38435000
28-09-2023,Thursday,September,Q3,2023,37.63600159,37.89599991,37.11000061,37.56000137,43699000
29-09-2023,Friday,September,Q3,2023,37.75999832,38.25799942,37.53499985,38,42053000
02-10-2023,Monday,October,Q4,2023,38.03300095,38.48099899,37.68000031,37.7480011,31021000
03-10-2023,Tuesday,October,Q4,2023,37.67499924,39.49000168,37.28499985,37.71099854,88781000
04-10-2023,Wednesday,October,Q4,2023,37.68999863,38.02199936,37.35800171,37.65000153,43037000
05-10-2023,Thursday,October,Q4,2023,37.25899887,37.86000061,36.72399902,37.80099869,50348000
06-10-2023,Friday,October,Q4,2023,38.15100098,38.2519989,36.77700043,36.8429985,47781000
09-10-2023,Monday,October,Q4,2023,38.59500122,38.71699905,37.77600098,37.80500031,32998000
10-10-2023,Tuesday,October,Q4,2023,37.33200073,38.86999893,37.22499847,38.55799866,72889000
11-10-2023,Wednesday,October,Q4,2023,36.5929985,37.78099823,36.5340004,37.27799988,91514000
12-10-2023,Thursday,October,Q4,2023,36.11999893,36.88299942,35.90499878,36.64799881,73761000
13-10-2023,Friday,October,Q4,2023,35.56800079,35.89300156,35.20500183,35.56399918,63126000
16-10-2023,Monday,October,Q4,2023,36.08200073,36.30799866,35.47700119,35.62099838,51289000
17-10-2023,Tuesday,October,Q4,2023,35.5719986,36.27000046,35.38899994,36.11000061,59084000
18-10-2023,Wednesday,October,Q4,2023,34.61899948,35.47900009,34.47299957,35.09999847,114296000
19-10-2023,Thursday,October,Q4,2023,40.17699814,40.89500046,39.22600174,40.47399902,280744000
20-10-2023,Friday,October,Q4,2023,40.09600067,41.06399918,39.80099869,40.56299973,127829000
23-10-2023,Monday,October,Q4,2023,40.68399811,40.75400162,39.85200119,40.33200073,73900000
24-10-2023,Tuesday,October,Q4,2023,41.3730011,41.66899872,40.8390007,40.9679985,64592000
25-10-2023,Wednesday,October,Q4,2023,41.125,41.88399887,41.01100159,41.60200119,62996000
26-10-2023,Thursday,October,Q4,2023,40.35400009,41.73099899,40.15399933,41.14199829,68497000
27-10-2023,Friday,October,Q4,2023,39.78699875,41.02099991,39.56200027,40.64199829,49976000
30-10-2023,Monday,October,Q4,2023,41.00799942,41.2820015,39.94100189,40.23500061,53171000
31-10-2023,Tuesday,October,Q4,2023,41.16899872,41.2519989,40.46300125,40.92399979,38776000
01-11-2023,Wednesday,November,Q4,2023,42.01900101,42.06000137,41.41799927,41.47700119,48061000
02-11-2023,Thursday,November,Q4,2023,42.47100067,42.66899872,41.70999908,42.11700058,44760000
03-11-2023,Friday,November,Q4,2023,43.23600006,43.48199844,42.5530014,42.87599945,36671000
06-11-2023,Monday,November,Q4,2023,43.47399902,43.50299835,42.96099854,43.43799973,30032000
07-11-2023,Tuesday,November,Q4,2023,43.46099854,43.76399994,43.09999847,43.61800003,32911000
08-11-2023,Wednesday,November,Q4,2023,43.66500092,43.80699921,43.36800003,43.5,23568000
09-11-2023,Thursday,November,Q4,2023,43.51499939,44.0379982,43.43500137,43.8030014,27355000
10-11-2023,Friday,November,Q4,2023,44.72399902,44.7480011,43.55099869,43.7480011,44406000
13-11-2023,Monday,November,Q4,2023,44.4620018,44.8429985,44.25999832,44.72499847,28961000
14-11-2023,Tuesday,November,Q4,2023,44.86500168,45.40800095,44.56399918,44.87799835,40609000
15-11-2023,Wednesday,November,Q4,2023,46.19400024,46.27500153,45.24499893,45.28099823,50353000
16-11-2023,Thursday,November,Q4,2023,46.69499969,46.72800064,45.96500015,46.29999924,36560000
17-11-2023,Friday,November,Q4,2023,46.5909996,46.76499939,46.27600098,46.69499969,27985000
20-11-2023,Monday,November,Q4,2023,47.4469986,47.67599869,46.54000092,46.54000092,36176000
21-11-2023,Tuesday,November,Q4,2023,47.49499893,47.70199966,47.12099838,47.26300049,29977000
22-11-2023,Wednesday,November,Q4,2023,47.79999924,48.27000046,47.65599823,47.68000031,28416000
24-11-2023,Friday,November,Q4,2023,47.95600128,48.04000092,47.52000046,47.71099854,14047000
27-11-2023,Monday,November,Q4,2023,47.91699982,48.20000076,47.53499985,47.90299988,36259000
28-11-2023,Tuesday,November,Q4,2023,47.90000153,48.04999924,47.59500122,47.81100082,28902000
29-11-2023,Wednesday,November,Q4,2023,47.71900177,48.09899902,47.44900131,47.90000153,28555000
30-11-2023,Thursday,November,Q4,2023,47.39699936,47.85900116,47.04199982,47.53099823,42873000
01-12-2023,Friday,December,Q4,2023,46.57400131,47.52299881,46.45999908,47.31700134,43415000
04-12-2023,Monday,December,Q4,2023,45.38999939,46.11999893,45.11999893,46.09899902,51577000
05-12-2023,Tuesday,December,Q4,2023,45.51499939,45.63899994,44.95800018,45.06999969,33807000
06-12-2023,Wednesday,December,Q4,2023,44.67300034,46.04999924,44.57300186,46,41788000
07-12-2023,Thursday,December,Q4,2023,45.20000076,45.28900146,44.83200073,45.08499908,35067000
08-12-2023,Friday,December,Q4,2023,45.37599945,45.54999924,45.07600021,45.07600021,34584000
11-12-2023,Monday,December,Q4,2023,45.98899841,47.06499863,45.72100067,45.93600082,49297000
12-12-2023,Tuesday,December,Q4,2023,46.29999924,46.56100082,45.91999817,46.52299881,33027000
13-12-2023,Wednesday,December,Q4,2023,47.9980011,48.125,46.19800186,46.19800186,58202000
14-12-2023,Thursday,December,Q4,2023,46.98300171,48.07600021,46.47600174,48.0359993,51764000
15-12-2023,Friday,December,Q4,2023,47.20600128,47.29999924,46.72999954,46.72999954,78410000
18-12-2023,Monday,December,Q4,2023,48.61199951,49.20399857,47.50999832,47.63000107,64107000
19-12-2023,Tuesday,December,Q4,2023,49.5019989,49.61399841,48.40599823,48.84000015,38490000
20-12-2023,Wednesday,December,Q4,2023,48.92699814,50.0890007,48.8390007,49.20000076,45637000
21-12-2023,Thursday,December,Q4,2023,49.1609993,49.43999863,48.67699814,49.26599884,27562000
22-12-2023,Friday,December,Q4,2023,48.67599869,49.60200119,48.54499817,49.40000153,27027000
26-12-2023,Tuesday,December,Q4,2023,49.11899948,49.14799881,48.63800049,48.93899918,20345000
27-12-2023,Wednesday,December,Q4,2023,49.17900085,49.40200043,48.92499924,49.12400055,25613000
28-12-2023,Thursday,December,Q4,2023,49.05099869,49.28900146,48.9070015,49.20000076,17105000
29-12-2023,Friday,December,Q4,2023,48.68799973,49.22299957,48.19400024,49.03699875,27406000
02-01-2024,Tuesday,January,Q1,2024,46.84999847,48.46500015,46.18600082,48.31900024,50494000
03-01-2024,Wednesday,January,Q1,2024,47.02600098,47.50500107,46.57699966,46.73199844,34437000
04-01-2024,Thursday,January,Q1,2024,47.46699905,48.07400131,46.65299988,47.29800034,36365000
05-01-2024,Friday,January,Q1,2024,47.40599823,47.95500183,47.18000031,47.65000153,26313000
08-01-2024,Monday,January,Q1,2024,48.50299835,48.52399826,47.36500168,47.38899994,36758000
09-01-2024,Tuesday,January,Q1,2024,48.20899963,48.50899887,47.38000107,47.5530014,35268000
10-01-2024,Wednesday,January,Q1,2024,47.83300018,48.70000076,47.29499817,48.15999985,43424000
11-01-2024,Thursday,January,Q1,2024,49.22299957,50.3409996,48.38199997,49.25400162,79933000
12-01-2024,Friday,January,Q1,2024,49.2159996,50.07899857,49.06100082,50.05099869,50037000
16-01-2024,Tuesday,January,Q1,2024,48.12400055,49.41500092,47.80199814,49,46790000
17-01-2024,Wednesday,January,Q1,2024,48.03300095,48.62099838,47.52600098,48.45000076,48946000
18-01-2024,Thursday,January,Q1,2024,48.53099823,48.57699966,47.80199814,48.00299835,40544000
19-01-2024,Friday,January,Q1,2024,48.29499817,48.56700134,47.60599899,48.4980011,56724000
22-01-2024,Monday,January,Q1,2024,48.57099915,48.97999954,47.99000168,48.75500107,52123000
23-01-2024,Tuesday,January,Q1,2024,49.21900177,49.89599991,48.13999939,49.20000076,155060000
24-01-2024,Wednesday,January,Q1,2024,54.48699951,56.25,53.70700073,53.77500153,264328000
25-01-2024,Thursday,January,Q1,2024,56.20000076,56.34600067,54.84600067,55.19499969,94519000
26-01-2024,Friday,January,Q1,2024,57.04199982,57.9640007,55.8429985,56.18099976,127706000
29-01-2024,Monday,January,Q1,2024,57.57899857,57.85499954,56.26800156,57.13499832,69054000
30-01-2024,Tuesday,January,Q1,2024,56.28499985,57.08800125,56.08200073,56.73199844,61818000
31-01-2024,Wednesday,January,Q1,2024,56.4109993,57.21500015,56.20399857,56.28499985,48576000
01-02-2024,Thursday,February,Q1,2024,56.75099945,57.26599884,56.38299942,56.70199966,31740000
02-02-2024,Friday,February,Q1,2024,56.4640007,56.77999878,56.23699951,56.45199966,40328000
05-02-2024,Monday,February,Q1,2024,56.20600128,57.57500076,55.72000122,56.24700165,41431000
06-02-2024,Tuesday,February,Q1,2024,55.58800125,56.63399887,55.43700027,56.41199875,28403000
07-02-2024,Wednesday,February,Q1,2024,55.93000031,56.77999878,55.4980011,55.81600189,43736000
08-02-2024,Thursday,February,Q1,2024,55.85300064,56.36999893,55.57400131,56.05500031,31755000
09-02-2024,Friday,February,Q1,2024,56.13199997,56.59999847,55.81000137,56.5,30557000
12-02-2024,Monday,February,Q1,2024,55.78499985,56.84400177,55.70000076,56.0359993,36085000
13-02-2024,Tuesday,February,Q1,2024,55.45199966,55.91999817,54.90000153,55.08000183,35115000
14-02-2024,Wednesday,February,Q1,2024,57.93299866,58.125,56.43399811,56.72600174,56342000
15-02-2024,Thursday,February,Q1,2024,59.34600067,59.3769989,58.0320015,58.19100189,52209000
16-02-2024,Friday,February,Q1,2024,58.39500046,59.70000076,57.74599838,59.69499969,43257000
20-02-2024,Tuesday,February,Q1,2024,57.51300049,58.59999847,56.9659996,58.01800156,31242000
21-02-2024,Wednesday,February,Q1,2024,57.33499908,57.57799911,56.73199844,57.35100174,22706000
22-02-2024,Thursday,February,Q1,2024,58.84700012,59.08499908,57.88899994,58.27500153,35266000
23-02-2024,Friday,February,Q1,2024,58.35599899,59.24300003,57.98199844,58.63999939,25689000
26-02-2024,Monday,February,Q1,2024,58.76499939,59.07500076,58.32699966,58.35599899,23937000
27-02-2024,Tuesday,February,Q1,2024,60.16699982,60.5359993,59.23300171,59.5,44894000
28-02-2024,Wednesday,February,Q1,2024,59.64799881,59.81700134,59.00099945,59.57899857,26052000
29-02-2024,Thursday,February,Q1,2024,60.29199982,60.45199966,59.51599884,60.42499924,35721000
01-03-2024,Friday,March,Q1,2024,61.93399811,62.02799988,59.95000076,59.98099899,42703000
04-03-2024,Monday,March,Q1,2024,61.58300018,62.44200134,61.50799942,62.15599823,30203000
05-03-2024,Tuesday,March,Q1,2024,59.84999847,61.0909996,59.20000076,61.00999832,38496000
06-03-2024,Wednesday,March,Q1,2024,59.76900101,60.79299927,59.35599899,60.29899979,24696000
07-03-2024,Thursday,March,Q1,2024,60.85100174,61.0530014,59.59000015,59.93399811,27428000
08-03-2024,Friday,March,Q1,2024,60.48199844,61.60900116,60.08399963,60.82699966,27772000
11-03-2024,Monday,March,Q1,2024,60.0929985,61.09999847,60.03699875,60.80799866,25009000
12-03-2024,Tuesday,March,Q1,2024,61.10800171,61.52999878,59.6269989,60.02099991,28216000
13-03-2024,Wednesday,March,Q1,2024,60.94499969,61.48500061,60.72100067,61.3370018,21921000
14-03-2024,Thursday,March,Q1,2024,61.30099869,62.08000183,60.73500061,61.5,31205000
15-03-2024,Friday,March,Q1,2024,60.58800125,62.29199982,60.38199997,62.29199982,66716000
18-03-2024,Monday,March,Q1,2024,61.8390007,62.74100113,61.04499817,61.35599899,33442000
19-03-2024,Tuesday,March,Q1,2024,62.07400131,62.12799835,60.79999924,61.56200027,21426000
20-03-2024,Wednesday,March,Q1,2024,62.76900101,62.95100021,61.83399963,61.99499893,26395000
21-03-2024,Thursday,March,Q1,2024,62.27099991,63.43600082,62.23300171,63.06499863,25077000
22-03-2024,Friday,March,Q1,2024,62.80099869,62.90499878,62.09999847,62.41600037,21357000
25-03-2024,Monday,March,Q1,2024,62.74599838,63.04600143,62.31600189,62.79000092,18033000
26-03-2024,Tuesday,March,Q1,2024,62.92399979,63.43899918,61.91799927,62.52000046,28045000
27-03-2024,Wednesday,March,Q1,2024,61.35300064,63.13499832,61.07300186,62.90100098,26283000
28-03-2024,Thursday,March,Q1,2024,60.73300171,61.5,60.1590004,61.49900055,37088000
01-04-2024,Monday,April,Q2,2024,61.43099976,61.51100159,60.55699921,60.79999924,21159000
02-04-2024,Tuesday,April,Q2,2024,61.42100143,61.50299835,60.55099869,61.09999847,20292000
03-04-2024,Wednesday,April,Q2,2024,63.00799942,63.04100037,61.15000153,61.27500153,29312000
04-04-2024,Thursday,April,Q2,2024,61.7140007,63.79999924,61.65800095,63.32099915,30643000
05-04-2024,Friday,April,Q2,2024,63.61800003,63.79100037,62.27099991,62.49200058,33788000
08-04-2024,Monday,April,Q2,2024,62.8409996,63.90000153,62.81100082,63.63899994,21457000
09-04-2024,Tuesday,April,Q2,2024,61.81999969,63.19900131,61.56299973,63.19900131,21436000
10-04-2024,Wednesday,April,Q2,2024,61.85800171,62.01399994,60.93399811,61.09700012,28062000
11-04-2024,Thursday,April,Q2,2024,62.87799835,63.16600037,61.72399902,62.44200134,26627000
12-04-2024,Friday,April,Q2,2024,62.28300095,63.31200027,61.89199829,62.82300186,29593000
15-04-2024,Monday,April,Q2,2024,60.71500015,63.01699829,60.38700104,63.01699829,30854000
16-04-2024,Tuesday,April,Q2,2024,61.7519989,62.24499893,60.75,60.75,35191000
17-04-2024,Wednesday,April,Q2,2024,61.36899948,62.09700012,60.77099991,62.09700012,33122000
18-04-2024,Thursday,April,Q2,2024,61.05599976,62.13299942,60.54299927,61.20999908,84684000
19-04-2024,Friday,April,Q2,2024,55.50400162,57.90000153,55.2159996,56.7879982,164497000
22-04-2024,Monday,April,Q2,2024,55.45999908,55.86100006,54.20100021,55.06600189,85977000
23-04-2024,Tuesday,April,Q2,2024,57.77500153,57.92100143,55.52799988,55.64899826,49755000
24-04-2024,Wednesday,April,Q2,2024,55.51200104,57.69100189,55.13000107,57.43099976,53553000
25-04-2024,Thursday,April,Q2,2024,56.47999954,56.65399933,54.57099915,54.94599915,38071000
26-04-2024,Friday,April,Q2,2024,56.1230011,56.29199982,55.31900024,55.82099915,43326000
29-04-2024,Monday,April,Q2,2024,55.94900131,55.9640007,55.42399979,55.91799927,25089000
30-04-2024,Tuesday,April,Q2,2024,55.06399918,56,54.93799973,56,33615000
01-05-2024,Wednesday,May,Q2,2024,55.17100143,56.03900146,54.42499924,54.7840004,34732000
02-05-2024,Thursday,May,Q2,2024,56.51499939,56.54600143,55.55899811,55.60200119,30682000
03-05-2024,Friday,May,Q2,2024,57.93399811,58.02600098,56.51599884,56.59999847,33075000
06-05-2024,Monday,May,Q2,2024,59.6969986,59.73400116,58.02500153,58.18199921,36863000
07-05-2024,Tuesday,May,Q2,2024,60.59999847,60.60499954,59.13199997,59.62799835,36141000
08-05-2024,Wednesday,May,Q2,2024,60.9469986,61.8219986,60.1629982,60.1629982,30939000
09-05-2024,Thursday,May,Q2,2024,61.20899963,61.5719986,60.57500076,61.43999863,20654000
10-05-2024,Friday,May,Q2,2024,61.0870018,62.39799881,60.50600052,61.90000153,26536000
13-05-2024,Monday,May,Q2,2024,61.6590004,61.8219986,60.68299866,61.43000031,20862000
14-05-2024,Tuesday,May,Q2,2024,61.36600113,62.14799881,60.84000015,61.51699829,27924000
15-05-2024,Wednesday,May,Q2,2024,61.35200119,62.40999985,60.90999985,61.85699844,56706000
16-05-2024,Thursday,May,Q2,2024,61.05199814,61.83399963,60.9090004,61.57500076,30564000
17-05-2024,Friday,May,Q2,2024,62.11000061,62.57899857,61.47100067,61.70000076,37827000
20-05-2024,Monday,May,Q2,2024,64.08200073,64.43699646,61.95199966,62.04000092,38579000
21-05-2024,Tuesday,May,Q2,2024,65.06099701,65.08799744,63.42200089,63.67599869,29202000
22-05-2024,Wednesday,May,Q2,2024,64.04699707,64.92500305,63.81200027,64.71399689,21762000
23-05-2024,Thursday,May,Q2,2024,63.56700134,64.27100372,63,64.23400116,23139000
24-05-2024,Friday,May,Q2,2024,64.67500305,65.19999695,63.75999832,63.93999863,26153000
